Date,Post ID,Network,Post Type,Content Type,Profile,Sent by,Link,Post,Linked Content,Impressions,Organic Impressions,Paid Impressions,Reach,Organic Reach,Paid Reach,Potential Reach,Engagement Rate (per Impression),Engagements,Reactions,Likes,Love Reactions,Haha Reactions,Wow Reactions,Sad Reactions,Angry Reactions,Comments,Shares,Saves,Post Link Clicks,Other Post Clicks,Post Clicks (All),Other Engagements,Negative Feedback,Video Views,Organic Video Views,Paid Video Views,Partial Video Views,Organic Partial Video Views,Paid Partial Video Views,Full Video Views,Organic Full Video Views,Paid Full Video Views,Story Taps Back,Story Taps Forward,Story Exits,Tags
8/22/2020 1:03 pm PDT,6703028724352339968,LinkedIn,Post,Photo,Academy of Art University,Jennifer Sacoolas,https://linkedin.com/feed/update/urn:li:activity:6703028725073756160,"We are so excited for fall start! Are you?

Ensure you have all the classes you need this upcoming term. Sign up today: https://bit.ly/32nyHUp

📷 by School of Animation & Visual Effects Summer Shih ",,"3,361",,,,,,,1.9%,63,29,29,,,,,,0,0,,34,,34,,,,,,,,,,,,,,,"Student Work, fall start"
5/8/2020 11:01 am PDT,82777273087_10158294636203088,Facebook,Post,Video,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/82777273087/posts/10158294636203088/,"Have you attended one of #ArtU’s digital workshops? 🙋

Student Kendra Mechling invites students to attend online workshops to help with courses and receive additional feedback for her work! Sign up for the next workshop today! https://bit.ly/2zaIIeS

Share your online workshop experience with us!",https://www.facebook.com/AcademyofArtUniversity/videos/287797055721933/,"1,547","1,547",0,"1,372","1,372",0,,1.9%,29,6,6,0,0,0,0,0,0,0,,3,20,23,,0,183,183,0,173,173,0,10,10,0,,,,"video, workshop"
3/19/2020 12:12 pm PDT,6646483376842829824,LinkedIn,Post,Link,Academy of Art University,Jennifer Sacoolas,https://linkedin.com/feed/update/urn:li:activity:6646483377492934656,"Did you see our Subaru series? The School of Industrial Design, along with other participating departments, were tasked to answer one question: What will Subaru look like in 2030? Watch all the episodes to see innovation at its best! https://bit.ly/3cNk2Zg",https://bit.ly/3cNk2Zg,"1,541",,,,,,,1.9%,29,14,14,,,,,,0,0,,15,,15,,,,,,,,,,,,,,,"IDS, Industry Spotlight, Student success, video"
5/4/2020 11:03 am PDT,1257370163420311553,Twitter,Tweet,Photo,academy_of_art,Jennifer Sacoolas,https://twitter.com/academy_of_art/status/1257370163420311553,"#MayThe4thBeWithYou!

We are very proud of all of our #ArtU alum who have helped bring #StarWars to life. Congratulations to all who contributed! https://t.co/Uv4WZyCoPW",https://twitter.com/academy_of_art/status/1257370163420311553/photo/1,"1,859",,,,,,"19,835",1.9%,35,6,6,,,,,,0,1,,,28,28,0,,,,,,,,,,,,,,"ANM, Events, ILL, MPTV, alumni success, blockbuster"
6/24/2020 7:55 pm PDT,6681751509987803136,LinkedIn,Post,Link,Academy of Art University,Tiffany Liao,https://linkedin.com/feed/update/urn:li:activity:6681751510692446208,"In celebration of pride month, we invited the university’s LGBTQ+ club, Outloud!, to share their top 9 local LGBTQ+ artists and organizations. See how these bay area organizations are making strides in the community: https://bit.ly/3hWR0ZN",https://bit.ly/3hWR0ZN,"1,434",,,,,,,1.9%,27,16,16,,,,,,0,1,,10,,10,,,,,,,,,,,,,,,"Academy Cares, Pride"
7/8/2020 9:12 am PDT,6686663157613645824,LinkedIn,Post,Link,Academy of Art University,Jennifer Sacoolas,https://linkedin.com/feed/update/urn:li:activity:6686663158238609408,We all know Hollywood has had major changes occur over the last century. But how much has the art of acting changed? Here are our film industry acting insights from 1920s to 2020s: https://bit.ly/2Czmrcd,https://bit.ly/2Czmrcd,"1,593",,,,,,,1.9%,30,9,9,,,,,,0,2,,19,,19,,,,,,,,,,,,,,,"Industry Spotlight, MPTV, blog"
6/19/2020 10:42 am PDT,1274034730544005122,Twitter,Tweet,Photo,academy_of_art,Jennifer Sacoolas,https://twitter.com/academy_of_art/status/1274034730544005122,"We are celebrating #Pride2020 all month long and are very excited to see all the colorful work you have created! Keep sharing #ArtUPride and we’ll keep featuring! 

Red represents life, and here are just some of the #PrideArt we’ve received!  

📷 by IG's @alyssavphoto https://t.co/EJcNygqwya","https://twitter.com/academy_of_art/status/1274034730544005122/photo/1, https://twitter.com/academy_of_art/status/1274034730544005122/photo/1","2,442",,,,,,"21,072",1.9%,46,6,6,,,,,,0,2,,,38,38,0,,,,,,,,,,,,,,"Academy Cares, Pride, ugc"
7/10/2020 11:31 am PDT,6687422883096096768,LinkedIn,Post,Link,Academy of Art University,Tiffany Liao,https://linkedin.com/feed/update/urn:li:activity:6687422883788156928,"Creatively, a new professional network for creatives, worked with the School of Fashion to feature 46 graduates from 9 different schools. Among the 26 artists and designers, six Academy of Art University students were featured in the network. Read more about the partnership: https://bit.ly/38HZkIu",https://bit.ly/38HZkIu,"1,804",,,,,,,1.9%,34,14,14,,,,,,0,2,,18,,18,,,,,,,,,,,,,,,"FSH, Partnership, Student success"
10/23/2020 5:03 pm PDT,6725557312884473856,LinkedIn,Post,Video,Academy of Art University,Jennifer Sacoolas,https://linkedin.com/feed/update/urn:li:ugcPost:6725557312884473856,Is pursuing an online degree in art and design a good fit for you? See what School of Communications and Media Technologies student Rishi Sohal has to say about his online experience and learn more about our programs today: https://bit.ly/3dQIFFg,,"2,702",,,,,,,1.9%,51,24,24,,,,,,1,2,,24,,24,,,490,,,,,,0,,,,,,Online Education
10/18/2020 9:51 pm PDT,1318052004770492417,Twitter,Tweet,Link,academy_of_art,Jennifer Sacoolas,https://twitter.com/academy_of_art/status/1318052004770492417,How Economics and Fashion Merchandising led to the LVMH Retail Excellence program via #FashionSchoolDaily. Full story here: https://t.co/XdKGdeD1t6,https://bit.ly/2GyWYlR,847,,,,,,"18,477",1.9%,16,3,3,,,,,,0,0,,6,7,13,0,,,,,,,,,,,,,,"FSH, alumni success, blog"
5/30/2020 2:51 pm PDT,6672615550331551744,LinkedIn,Post,Video,Academy of Art University, ,https://linkedin.com/feed/update/urn:li:ugcPost:6672615550331551744,"You could make the most amazing artwork, but if you don’t capture it correctly it won’t look it’s best. Learn how to photograph your pieces for galleries, clients, or your art instructors here!
",,"2,060",,,,,,,1.9%,39,19,19,,,,,,0,0,,20,,20,,,673,,,,,,0,,,,,,
8/5/2020 4:48 pm PDT,82777273087_10158561281098088,Facebook,Post,Photo,Academy of Art University,Tiffany Liao,https://www.facebook.com/AcademyofArtUniversity/photos/a.244035553087/10158561281098088/?type=3,Industrial Design student Yiwen Tsai combined her love for music and sustainability to create a one of a kind lighting product out of used guitar strings! ✨See how she created her innovative product that won the 2020 Gold Spark Design Award: https://bit.ly/3hQDdmx,https://www.facebook.com/AcademyofArtUniversity/photos/a.244035553087/10158561281098088/?type=3,"3,009","3,009",0,"2,648","2,648",0,,1.9%,57,19,15,4,0,0,0,0,0,6,,7,25,32,,0,,,,,,,,,,,,,"IDS, Student success"
1/4/2020 5:56 pm PST,6619405948140294144,LinkedIn,Post,Link,Academy of Art University,Jennifer Sacoolas,https://linkedin.com/feed/update/urn:li:activity:6619405948685561856,"Being a standout photographer is more than just taking a 📷

Learn how to capture your unique perspective and get started in the competitive world of photography with our industry guide:https://bit.ly/2EFBqza",https://bit.ly/2EFBqza,"2,584",,,,,,,1.9%,49,23,23,,,,,,0,1,,25,,25,,,,,,,,,,,,,,,"Industry Spotlight, PH, blog"
12/28/2020 6:45 am PST,1343568660984721410,Twitter,Tweet,Link,academy_of_art,Jennifer Sacoolas,https://twitter.com/academy_of_art/status/1343568660984721410,.@ARTUSoftball unites around creative community service. Their story: https://t.co/oFuy3Rd7nu #ArtSchool,https://bit.ly/2WD4Nep,790,,,,,,"18,445",1.9%,15,3,3,,,,,,0,0,,7,5,12,0,,,,,,,,,,,,,,Academy Cares
6/16/2020 9:39 am PDT,82777273087_10158415628603088,Facebook,Post,Video,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/82777273087/posts/10158415628603088/,"The more connected you are, the more fun you will have in college, and the more successful you will be. Sign up and be a part of the international #ArtU community today: https://bit.ly/2zCjh6v",https://www.facebook.com/AcademyofArtUniversity/videos/1315576488641046/,"2,209","2,209",0,"2,068","2,068",0,,1.9%,42,14,12,2,0,0,0,0,0,3,,,25,25,,0,305,305,0,273,273,0,32,32,0,,,,"ArtU, student life, video"
5/16/2020 3:15 pm PDT,82777273087_10158320846463088,Facebook,Post,Link,Academy of Art University,Tiffany Liao,https://www.facebook.com/82777273087/posts/10158320846463088/,"Creativity never stops! The Academy of Art University School of Fashion was featured on WWD for their innovative approach to fashion show, portfolio reviews, and career counseling for students. Check out the feature: https://bit.ly/2zHpvBT",https://bit.ly/2zHpvBT,"3,206","3,206",0,"3,063","3,063",0,,1.9%,61,15,12,3,0,0,0,0,0,4,,31,11,42,,0,,,,,,,,,,,,,"FSH, Student success"
4/28/2020 11:23 am PDT,82777273087_10158259370638088,Facebook,Post,Link,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/82777273087/posts/10158259370638088/,We are so proud of our students and instructors for giving back to the community by using 3D printers to create face shields for the COVID-19 front-liner medical workers. See how #ArtU students are making a difference: https://bit.ly/2XU7IkT,https://bit.ly/2XU7IkT,"2,468","2,468",0,"2,243","2,243",0,,1.9%,47,20,19,1,0,0,0,0,0,2,,14,11,25,,0,,,,,,,,,,,,,"IDS, Student success, faculty success, website"
5/7/2020 2:54 am PDT,6664100186991796224,LinkedIn,Post,Video,Academy of Art University, ,https://linkedin.com/feed/update/urn:li:ugcPost:6664100186991796224,"Who was your favorite art teacher? 

Art Education is so much more than just teaching kids! See why Elizabeth Marcial chose the art education degree program at Academy of Art University and how she has turned her passion into a career! Learn more today: https://bit.ly/2yzhsXn ",,"1,836",,,,,,,1.9%,35,15,15,,,,,,2,1,,17,,17,,,530,,,,,,0,,,,,,
3/31/2020 12:08 pm PDT,6650831030230093824,LinkedIn,Post,Link,Academy of Art University,Jennifer Sacoolas,https://linkedin.com/feed/update/urn:li:activity:6650831030817292288,"Since 2002 #ArtU has been offering students all over the world art & design degree programs 100% online! Onsite or online, we are dedicated to helping students reach their full artistic potential. See how you can get started: https://bit.ly/32nyHUp",https://bit.ly/32nyHUp,"1,049",,,,,,,1.9%,20,11,11,,,,,,0,0,,9,,9,,,,,,,,,,,,,,,online
11/2/2020 8:40 am PST,6729069566737154048,LinkedIn,Post,Link,Academy of Art University,Jennifer Sacoolas,https://linkedin.com/feed/update/urn:li:activity:6729069567496339456,"Creator, writer and director of the new feature @netflix film #AnimalCrackers and #ArtU alum, Scott Christian, hosts a virtual workshop Nov 17th. This is a fantastic opportunity to explore various avenues that you can pursue as a successful artist. More info: https://bit.ly/2JofGxt",https://bit.ly/2JofGxt,"1,728",,,,,,,1.9%,33,19,19,,,,,,0,1,,13,,13,,,,,,,,,,,,,,,"ANM, Events, alumni success, workshop"
1/18/2020 3:31 pm PST,6624442891131592704,LinkedIn,Post,Photo,Academy of Art University,Jennifer Sacoolas,https://linkedin.com/feed/update/urn:li:activity:6624442891714596865,"Create beautiful, sustainable outdoor spaces that shape our world 🌎

How, you ask? When you earn a degree from our School of Landscape Architecture, you are learning directly from our top-tier advisory board who shape this competitive industry. Don’t miss this opportunity! Sign up today: https://bit.ly/36VPjFR",,"3,351",,,,,,,1.9%,64,25,25,,,,,,0,0,,39,,39,,,,,,,,,,,,,,,"LAN, website"
7/8/2020 5:00 pm PDT,82777273087_10158486454448088,Facebook,Post,Photo,Academy of Art University,Tiffany Liao,https://www.facebook.com/AcademyofArtUniversity/photos/a.244035553087/10158486454448088/?type=3,IntelligentHQ just named our school of web design and new media as one of the best web design programs in USA! See their feature online: https://bit.ly/3f9tMxK  🎨: Demi Dai,https://www.facebook.com/AcademyofArtUniversity/photos/a.244035553087/10158486454448088/?type=3,"2,720","2,720",0,"2,414","2,414",0,,1.9%,52,22,17,5,0,0,0,0,3,2,,4,21,25,,0,,,,,,,,,,,,,"Awards & Honors, wnm"
2/23/2020 8:27 am PST,6637382148364083200,LinkedIn,Post,Link,Academy of Art University,Tiffany Liao,https://linkedin.com/feed/update/urn:li:activity:6637382148905152512,"This #BlackHistoryMonth, we are so proud to honor our African-American communities for making amazing strides in the art and design community every single day. Read more: https://bit.ly/2S2rpnq",https://bit.ly/2S2rpnq,"1,830",,,,,,,1.9%,35,12,12,,,,,,1,1,,21,,21,,,,,,,,,,,,,,,engagement
7/31/2020 6:42 pm PDT,1289375810139217920,Twitter,Tweet,Photo,academy_of_art,Jennifer Sacoolas,https://twitter.com/academy_of_art/status/1289375810139217920,"We challenge you to share your artwork or project for a chance to win a deluxe drawing set! ✨

1. Create or share your artwork 
2. Tag and use #ArtUatHome for a chance to win the prize!
3. The winner will be announced on August 21!

Good luck and stay creative at home! 🎨🏠 https://t.co/HexsMtLjYB",https://twitter.com/academy_of_art/status/1289375810139217920/photo/1,"1,202",,,,,,"18,474",1.9%,23,6,6,,,,,,0,1,,,16,16,0,,,,,,,,,,,,,,"engagement, giveaway"
6/18/2020 3:58 pm PDT,1273751850274168832,Twitter,Tweet,Link,academy_of_art,Tiffany Liao,https://twitter.com/academy_of_art/status/1273751850274168832,A huge congrats to @academyufashion  MFA student Kaiqi Wang for winning the Danielle Nicole Best Student Made Handbag at the 2020 Independent Handbag Designer Awards! See her mouth-inspired design: https://t.co/Q5f4kdKeVr,https://bit.ly/3d9X9Os,"1,253",,,,,,"18,498",1.9%,24,2,2,,,,,,1,0,,4,17,21,0,,,,,,,,,,,,,,"Awards & Honors, FSH, Student success"
5/27/2020 7:54 am PDT,82777273087_10158353875443088,Facebook,Post,Photo,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/AcademyofArtUniversity/photos/a.244035553087/10158353875443088/?type=3,"""To create one's world in any of the arts takes courage."" ~Georgia O'Keeffe

🎨 by #ArtU's #FineArt Ni Zhu",https://www.facebook.com/AcademyofArtUniversity/photos/a.244035553087/10158353875443088/?type=3,"3,025","3,025",0,"2,843","2,843",0,,1.9%,58,24,20,4,0,0,0,0,3,4,,,27,27,,0,,,,,,,,,,,,,"Student Work, WednesdayWisdom, spring show"
7/2/2020 10:31 am PDT,82777273087_10158468146323088,Facebook,Post,Video,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/82777273087/posts/10158468146323088/,"In this episode of #CreativeMind, we sat down with Chuck Pyle, the Director of the School of Illustration and one of the university’s most beloved instructors! Pyle is an internationally sought-after artist, who received the 2015 Distinguished Educator in the Arts award from the Society of Illustrators. Learn how he became an artist and built his business here: Listen in here: https://bit.ly/2vuWkQR",https://www.facebook.com/AcademyofArtUniversity/videos/626746664864144/,"2,186","2,186",0,"1,813","1,813",0,,1.9%,42,10,6,4,0,0,0,0,2,2,,1,27,28,,0,308,308,0,251,251,0,57,57,0,,,,"Faculty, ILL, creative mind"
5/19/2020 3:00 pm PDT,6668631418333208576,LinkedIn,Post,Photo,Academy of Art University, ,https://linkedin.com/feed/update/urn:li:activity:6668631419117563904,Which tip helped you the most with your photography? Thank you all for joining our photography and lighting workshop last week! 📷: Claudette Mancilla Stay tuned for more learning opportunities.,,"1,507",,,,,,,1.9%,29,17,17,,,,,,1,0,,11,,11,,,,,,,,,,,,,,,"PH, Student Work, workshop"
